,z,LIR_med,LIR_16th,LIR_84th,LPeak_med,LPeak_16th,LPeak_84th,alpha_med,alpha_16th,alpha_84th,beta_med,beta_16th,beta_84th,tdust_med,tdust_16th,tdust_84th
1942,0.34850001335144043,11.080169585194756,0.025523624279454704,0.025794210920525657,104.10500552282573,6.903356045630673,6.815812859155983,2.421033040317088,0.14069533551656033,0.17102338101541426,1.962238974630219,0.41040847659640356,0.40643685872193025,45.37627766144916,3.697681192298404,4.257352325616516
1944,1.0822999477386477,12.302580723295641,0.03340341052846325,0.03267434202648928,68.61046648101913,6.444572647751002,6.0779118164123815,2.888930032416408,0.1740593669183612,0.24126531035520715,1.758092567624721,0.42960666892569876,0.4579165521570445,73.25776645605906,6.573967197953564,7.987963903231332
1945,0.8544999957084656,11.672216481416754,0.0538905751360213,0.05461097735687312,109.06074853502683,14.523630527889239,15.362698551506682,1.979667734473026,0.15545932087621672,0.17272596451606548,2.162420720756061,0.3878864008068288,0.39412408727761106,43.251695784064566,7.469689846246837,8.751563925039271
1946,0.2547000050544739,11.018787822136494,0.01551766235591826,0.015846445659648857,119.42988380550403,4.08266791142168,4.022166321467523,2.512098778276413,0.08646399778356528,0.09596750946124866,2.4486675496808994,0.29881342799030985,0.33731742012194577,38.70097648285686,1.6173258275699567,1.8654907404279015
1947,0.4758999943733215,11.313135204043864,0.031667660821064814,0.0317704968802419,107.64861847763952,6.6973451160193775,6.136209984326925,2.8422661473316584,0.13839672477392773,0.1607006754501743,2.1642396060885005,0.3775876430198326,0.38337422996577963,44.08176609461851,3.088873780218691,3.7372569900160713
1949,0.2549999952316284,10.708631297073147,0.028937622259507773,0.02928337066878186,130.39872416612428,6.719477132909958,6.741194234808006,2.2720329027232458,0.09652376413233332,0.1044849421553753,2.0222738459541247,0.3860346301471338,0.3924791890241255,32.918454339671925,2.431636171515912,2.663666447733519
1950,0.4593000113964081,11.396604743045046,0.022154822101098808,0.0228087932765606,102.2569353903544,4.7143348952003805,4.564652613888498,2.9569322763798955,0.12621513644440308,0.13833958916617206,1.814763591290375,0.40556529450367185,0.43234283355569936,46.05507151765879,2.5730363496577553,2.8757911451493854
1951,0.6057999730110168,11.379487893165683,0.04662687806205554,0.04867462647344792,102.10804200846624,13.269226190650059,12.618237708322042,2.2248073136774553,0.1656053919484708,0.1900868833771523,1.9531294718579781,0.4381185809711281,0.44769179342541365,46.41580473960763,6.716337719640535,8.960150171926983
1953,0.9380999803543092,12.050904584895124,0.0341108547727702,0.03563460586884415,166.5708874485912,10.448080020194112,9.568348486990658,1.7883832476158656,0.07351641084891436,0.08449979526657336,2.270675516426998,0.35749611387755076,0.3424648370146848,22.22841135588067,2.2908908371593064,2.7655770359262135
1954,0.8580999970436096,11.726715661020782,0.052788433242356554,0.04887558544204646,103.91719794865396,12.294246531125935,14.168915330639933,2.240595256513168,0.1744134051622308,0.17723214263385767,1.932895883429816,0.4237279830320684,0.4256563433576537,45.45072956167948,7.361946730437843,7.7921408524822695
1955,0.4719518125057221,11.684958330846824,0.01802569212056903,0.018025989180889986,100.71802638027265,4.085229847492087,3.981676164897763,2.3496854154270084,0.09864574327122089,0.10705604353693277,2.092657107498205,0.33854036882393057,0.36325556001178105,47.982983614688585,2.164703123068314,2.3775054764853536
1956,0.4767999947071075,11.544370764953623,0.018765107952404613,0.01827483957231061,105.43890966641953,4.094358054670451,4.051244333022012,2.568047153916585,0.09963748002680894,0.1026444011388925,2.0459932790103346,0.36379537475767987,0.3831358225091437,44.93682964451553,2.072674002686064,2.2435875467133997
1957,0.656000018119812,11.394096737300565,0.04418255526094091,0.04522927653205406,89.41167424140141,11.066313469159212,10.390217023350672,2.5607900771842766,0.1867470358423109,0.2458633143626443,1.9487618263755526,0.42335598424044374,0.43018798948305426,54.987936721975686,6.996644928725118,8.833931772758696
1958,0.5328999757766724,11.416197205431054,0.03949770347098947,0.039594680724713546,118.04877588097726,6.901089121681949,6.8758001520030945,2.4318272603531756,0.1199892047098432,0.12633637475157844,1.974514633458433,0.3575799562452999,0.4003390169772181,38.0939937160022,2.941071018759743,3.2629390647885046
1959,0.31529998779296875,10.553076658549813,0.07793675111729084,0.07974296069590771,138.17379397252233,14.133103257433078,12.668102997734763,2.326174463066561,0.18280411300562793,0.18915386657596533,2.1372688705230125,0.39167728026459514,0.3833843572211322,30.15696379121125,3.967857035253406,5.3974347532877225
1961,0.664900004863739,11.699373896539944,0.031117471922720474,0.03161553968779925,151.54601210258568,6.173906671865865,6.504447591773072,2.41530588504447,0.10511878781215733,0.1156473956985482,2.489870846363255,0.28737029424796123,0.2942036410667974,25.811866544747275,1.9120042537783952,1.9138621220774432
1962,0.8170999884605408,12.20148976046608,0.017335838329992838,0.017712431510497815,97.17424231318415,2.9354028949452413,3.0120057845104213,2.8455277807231885,0.0861348721612143,0.08978487354355558,1.8199487998314632,0.3234093720739517,0.34443522997608045,49.17762930015455,1.542020005164666,1.644259984594413
1963,0.2626000046730041,10.987898115119883,0.018412798243998836,0.0183654282225869,123.54661398586349,3.904109364625512,3.824583786646727,2.3885264249673472,0.08639788153841188,0.09737842665262297,1.9100396056039541,0.3535172308802095,0.3779440436290422,35.52784812208343,1.5320780439199524,1.6435493936287315
