,z,IRAS_S12,WISE_S12,WISE_S22,IRAS_S25,IRAS_S60,IRAS_S100,HAT_S100,HAT_S160,HAT_S250,HAT_S350,HAT_S500,IRAS_E12,WISE_E12,WISE_E22,IRAS_E25,IRAS_E60,IRAS_E100,HAT_E100,HAT_E160,HAT_E250,HAT_E350,HAT_E500,RA_RIFSCz,DEC_RIFSCz
62,0.03259,0.0,25.86,79.87,106.0,629.0,1350.0,1375.4913369722665,1299.3178871338068,608.7444517835081,269.3686245250106,87.851,24.459412445980988,2.586,7.987,30.54676869381545,74.17467770405207,190.91883092036784,87.64901719396143,88.07414909019205,29.225807019884428,19.00326448180927,9.628565568646435,202.40091999999999,34.601994
63,0.03341,109.0,36.73,101.48,132.0,901.0,1229.0,1510.8568283954728,1150.2327612444572,299.783,105.97200000000001,35.833,31.4112999486,3.6729999999999996,10.148,38.970301957757776,98.24767289235402,173.80684726514664,60.25867565460058,64.61967114055965,14.051633794451158,9.172055677565867,8.602108065412217,204.57008000000002,27.771408
64,0.033639999999999996,0.0,8.36,16.72,0.0,227.0,575.0,0.0,0.0,484.4958720404506,210.90089600247143,88.17577537821829,24.459412445980988,1.0,1.743222,17.415768194070086,42.11083311482926,151.57375159085623,-1000.0,-1000.0,28.32982343818575,22.02558550176209,16.152774275079807,222.91176000000002,2.7137759999999997
65,0.033639999999999996,0.0,19.51,31.28,0.0,393.0,796.0,1319.5279540383071,1220.8669769286364,579.7770622430743,242.58700000000002,100.49,24.459412445980988,1.951,3.128,17.415768194070086,53.11240915984985,154.71458920351756,112.22544514391865,109.8773628381105,30.038821066165948,12.598362953590438,9.37359099598441,219.67911,-0.0077480000000000005
66,0.03385,0.0,9.66,17.05,0.0,225.0,0.0,575.71331121701,604.7722067834773,260.195,125.061,56.951,24.459412445980988,1.0,2.1740034,17.415768194070086,42.21090148387775,133.07220383275262,33.229173430869345,41.64778384219755,12.270790554809412,8.937183110667476,7.942691435628103,221.01456000000002,2.5e-05
67,0.03388,102.0,40.35,96.38,0.0,862.0,1793.0,1986.0405366939303,1766.209697496146,806.0623901037873,327.7953938546776,125.709,28.714780309878424,4.035,9.638,17.415768194070086,93.38333824838988,220.3424177290917,122.5045237016876,123.4402401522578,37.39641089441242,21.518960973331147,10.167446743878227,217.67638,1.881447
68,0.03393,0.0,28.04,66.99,0.0,501.0,1294.0,1284.571187047623,1417.7694660169632,651.9231237464845,245.112,89.027,24.459412445980988,2.804,6.699,17.415768194070086,63.20777856923726,182.99924393627967,81.99148308193912,88.29038702623316,30.34901466012692,12.808265551400796,9.306312486146725,198.12308000000002,34.055943
69,0.03422,0.0,0.87,2.16,0.0,1570.0,2714.0,53.91382839547284,198.24976124445723,36.742,26.4747,16.9469,24.459412445980988,0.1,0.85246193,17.415768194070086,162.07892696687134,310.47043562407833,43.66947578160022,46.06224048810017,7.692638108435204,8.441449818978489,8.724833362183443,202.65236000000002,31.28623
70,0.034319999999999996,0.0,6.19,9.15,0.0,190.0,601.0,0.0,0.0,245.90099999999998,115.491,38.328,24.459412445980988,1.0,1.624239,17.415768194070086,39.98746374197512,149.22830395131896,-1000.0,-1000.0,12.21925459598907,9.303915827736189,8.992651329524572,222.80444,2.646945
71,0.03435,0.0,7.52,17.39,133.0,271.0,564.0,617.5138283954727,537.1077612444573,207.877,90.99600000000001,21.101999999999997,24.459412445980988,1.0,2.2960700000000003,33.66852069055371,47.71754519519932,134.95870647944702,46.83162061563049,50.20379314108103,11.03901251534697,8.986603176953551,8.916798658201794,206.03361999999998,27.269732
72,0.03456,0.0,10.56,34.39,0.0,1035.0,1353.0,1370.916828395473,982.4797612444572,396.624,143.621,36.064,24.459412445980988,1.056,3.6959498,17.415768194070086,110.89139897604281,191.34309968450654,57.67261886036812,60.02725731080793,17.63583735242209,10.168414991105164,8.447699711951579,204.9748,30.112834999999997
73,0.03441,0.0,16.57,46.26,0.0,225.0,0.0,822.5667692783252,778.5287484585866,455.51211387103797,201.3382301854938,77.028,24.459412445980988,1.657,4.6259999999999994,17.415768194070086,45.43590810308906,133.07220383275262,93.15419944373276,84.86183854791497,25.326385850002733,18.54291023504032,9.412030546136062,204.88896,29.997076
74,0.03455,0.0,29.31,59.05,0.0,968.0,1632.0,1919.3283919208495,1637.7528148698807,579.5579831811489,223.668,76.56599999999997,24.459412445980988,2.931,6.5449457,17.415768194070086,103.22594400431576,205.8983817486038,80.1390631153766,91.02686797063132,25.74911218645026,12.080127803893467,9.280888145517107,218.85558999999998,0.334355
75,0.03481,0.0,16.44,31.39,0.0,555.0,1371.0,1319.8289758104688,1422.8131345489264,736.8652000022495,304.3307937532258,102.745,24.459412445980988,1.6440000000000001,3.1390000000000002,17.415768194070086,68.20415033155226,185.28528071563287,107.48205961508172,99.74546854366982,57.88903947546315,34.52171940389939,9.589920847972042,197.49811,30.039593
76,0.03481,130.0,49.96,169.98,272.0,2398.0,4731.0,5594.9313343686,4951.616045643932,2462.85739772966,1032.4285318478433,319.281,30.041753351701107,4.996,16.997999999999998,42.89682352872156,243.10774856675064,492.0314263103941,325.15372017470236,295.44325761944543,214.78516480369655,121.49785998299403,15.520491425145815,205.78682,30.337732
77,0.034839999999999996,0.0,5.41,6.0,0.0,213.0,0.0,554.5148283954728,615.7427612444573,237.365,113.669,43.76,24.459412445980988,1.0,1.4169333,17.415768194070086,44.82805216610941,133.07220383275262,41.97464470267778,48.67161641942784,11.655749287741225,8.917860385563449,8.117907696246027,199.55132,28.752268
78,0.03497,0.0,15.58,20.78,0.0,301.0,735.0,848.3796378919837,1067.3252953959536,618.7985402215513,307.59748348763407,108.094,24.459412445980988,1.558,2.1902623,17.415768194070086,51.993194699176605,144.64265395351956,135.66956685423486,122.3643281389901,32.658907657919556,21.53253770359361,8.814344078693548,182.5745,-0.517903
79,0.03503,0.0,10.32,21.36,0.0,479.0,1418.0,1225.2389087273182,1223.6850718840585,598.1089911209345,248.907,85.45400000000002,24.459412445980988,1.032,2.4019206000000004,17.415768194070086,64.73497329743984,210.68558091539788,91.3088585986108,89.6706806255703,29.28284418316505,12.835335732379756,9.156056566080467,200.57693,33.095703
80,0.03517,0.0,14.87,39.12,0.0,353.0,613.0,935.235598542422,730.8115842593685,316.05858424922815,144.20834562671183,44.957,24.459412445980988,1.4869999999999999,3.912,17.415768194070086,54.13784335047173,152.2079029700174,86.85129373561821,79.32830473633166,20.97600623317514,16.991867788958018,9.004897394761748,199.8054,33.588215000000005
81,0.03525,0.0,9.59,14.43,0.0,229.0,0.0,514.8168283954728,361.36476124445716,186.36,79.0,28.32,24.459412445980988,1.0,1.614999,17.415768194070086,47.51838328483024,133.07220383275262,45.88309792158628,47.62121833091654,10.590656285417776,8.84476695067092,9.27783041056346,201.04253,33.261494
82,0.03526,0.0,10.69,26.04,0.0,359.0,1029.0,1234.4811070090534,1610.5425216792526,878.7489958717227,399.2532866396904,130.65418551529945,24.459412445980988,1.069,2.6329569999999998,17.415768194070086,53.34000291098602,164.72037148224868,162.0312672763933,144.36407722012822,43.758721515177946,28.04369846985507,18.394631974254494,198.30606,33.984432
83,0.03533,0.0,14.08,18.66,0.0,237.0,625.0,732.446797926858,1146.2209020936862,564.1120123395324,243.1582396287173,84.825,24.459412445980988,1.408,1.9197096000000002,17.415768194070086,44.46215027684485,146.9339677481876,80.79957162623876,84.16913150077254,27.750577884166862,18.352257180220054,9.452626054320154,197.40186,34.87153
84,0.035410000000000004,0.0,11.44,15.52,115.0,358.0,856.0,1023.9356272458284,1117.1229069104418,471.00041712354124,197.87400000000002,74.017,24.459412445980988,1.144,2.4723772999999998,33.95139954205419,53.84856469157207,168.45457345026875,61.09240742557235,70.0164031700462,22.828255871373084,11.523159777760089,9.466917105721748,201.56668,33.59467
85,0.03573,0.0,45.65,106.56,0.0,1248.0,2383.0,3058.747583522648,2876.229673889354,1151.0473441964386,467.9326556461305,142.036,24.459412445980988,4.5649999999999995,10.656,17.415768194070086,131.55075452320676,281.01471408317747,117.80568593702252,136.41094066495788,48.96313162187118,24.57739394732615,10.212914955616009,199.66756,31.542921000000003
86,0.03576,0.0,17.48,42.7,0.0,420.0,856.0,858.005182454124,1110.882882846929,513.3592451774775,213.6891562425345,74.551,24.459412445980988,1.748,4.2700000000000005,17.415768194070086,56.76135339885247,150.7240526111011,77.93794602547972,81.14342505763291,25.76640793484228,17.402763280382633,9.2266871964386,200.48601000000002,28.844303000000004
87,0.03588,0.0,12.53,32.96,0.0,396.0,896.0,1211.8764204889162,1258.9862156111376,677.3084148647786,274.53289531584085,112.91433960444479,24.459412445980988,1.253,3.2960000000000003,17.415768194070086,58.148701607187384,180.93588201742958,87.64638357273294,88.14360071359785,31.697665237594748,19.23025946852505,14.329418618398051,200.6683,32.88965
88,0.03597,0.0,7.38,8.56,0.0,318.0,810.0,902.3636625602544,962.7651802767737,469.76572060587995,186.424,73.902,24.459412445980988,1.0,1.7040881,17.415768194070086,50.15143353538189,148.62703012184642,67.69028702881826,71.33333634988196,23.453967811442453,11.192870075822213,9.191725307353137,206.90887,31.519003
89,0.0362,0.0,9.69,19.27,0.0,339.0,920.0,828.3841391020119,1177.399173382595,649.0947711344361,294.9627449506521,96.832,24.459412445980988,1.0,2.043085,17.415768194070086,50.67531806299384,156.0349475604709,103.94988704755195,98.81388448761251,32.23359798506065,21.365209511121524,9.911298032886837,196.32738,31.442278
90,0.036239999999999994,0.0,7.83,14.18,0.0,446.0,970.0,909.2723112170099,929.0902067834774,404.675,180.438,75.595,24.459412445980988,1.0,2.2228556,17.415768194070086,60.2751527625399,170.79711620642732,38.454798410849904,50.303803070498994,17.447782466548578,10.346263284413363,8.282686003948237,214.69207999999998,-0.063709
