,z,LIR_med,LIR_16th,LIR_84th,LPeak_med,LPeak_16th,LPeak_84th,alpha_med,alpha_16th,alpha_84th,beta_med,beta_16th,beta_84th,tdust_med,tdust_16th,tdust_84th
808,0.34848,11.643106420530788,0.16103404261526644,0.18390132812282173,84.49351125591566,12.364708390847824,16.929553988082077,2.5945712038862023,0.43867215293838724,0.4482924792057732,1.9685497750412198,0.41615069437267604,0.42658066104303693,58.76749593825194,11.478180363630514,11.082339239781902
810,0.051160000000000004,9.977213055067626,0.08521097781836517,0.09726799415645616,102.59517079701845,9.142615731886053,11.093412594959688,2.6091244593838017,0.38711478145042966,0.42014147513795397,1.9840189919207745,0.38655855499339364,0.39432675665355466,46.37473592678643,5.735800990479284,5.5791647701272495
812,0.35136999999999996,11.951744378562163,0.07104797830924504,0.07820033856187132,66.70642409300031,6.454841289170787,8.800135604970407,2.3060230286798573,0.44094028454921563,0.4760882395347199,1.8620392344952386,0.4171867989754676,0.43137920562529075,75.73708151229773,9.330264591393458,8.348553927000836
813,0.13809000000000002,10.764362696966055,0.10246791614171136,0.114233592030221,104.74049758518363,10.059089507074503,11.170403132659715,2.7837700838285357,0.3939802219222912,0.4170230173981122,2.2692838804545667,0.40309028897797017,0.400296945739806,46.1731574969071,5.884594587904445,5.873446680648669
814,0.14189000000000002,10.803015317954483,0.10158856703879164,0.10839317323340504,100.92600535922438,9.538537813523348,11.479025490644773,2.698929943906117,0.3966729128068973,0.41970859583502573,2.1146126807593193,0.39754577668901137,0.4054432203316174,47.89422532242853,6.27598766294809,5.958576930265934
816,0.10883,10.67580575947331,0.08462618677307593,0.09567495478057945,96.79517645453143,9.455762490391606,11.518524824124583,2.4695927941817066,0.39799540188210436,0.4346667537019506,1.8396638908558929,0.4074072220478444,0.42787625286696596,49.576827129640755,6.560624388528609,6.222509101752351
819,0.23026,11.268198713358732,0.088980108857901,0.09413967206365366,90.87257629056248,7.686414613313104,9.077747901555838,2.9005415539470514,0.37569744792912285,0.3975876639116631,1.9597655080901366,0.3889242778331887,0.40392784958515415,54.045766068278894,5.792279092773384,5.70150900999208
820,0.09464,10.480275954106528,0.09489850408513602,0.1029063896593711,97.40310972277818,9.068750228373816,11.100041782772223,2.647554683291084,0.4072765728848302,0.4270555245651182,1.98843426705947,0.39277453709050714,0.3997176484495282,49.69315542179841,6.371516512453013,5.951353591421935
822,0.14986,10.84566536736733,0.14776729695960505,0.16099467758647837,99.1028132596926,12.160379224012274,15.800661111405674,2.6795709967577293,0.42779026059149405,0.43885541190038957,1.9552950518193868,0.4015700168995473,0.40604131002312305,48.47456052548715,8.670727525347147,8.089678739482252
823,0.24285,11.380713644687367,0.09122724739927084,0.10076162744907206,87.29214441407608,8.587416809927092,11.145341743013972,2.551185454587123,0.4066948697008952,0.43288125475150174,1.9457994982037339,0.4043432871006587,0.4224212250585033,56.61674792869892,7.528411233201183,6.872190426409034
824,0.19807,11.153164050059292,0.09324888757473927,0.09996874935004782,87.97780121920852,8.174916316070252,10.30372903952015,2.663594683912715,0.41189573423253156,0.4314170169682612,1.9905319431218258,0.4041512137198342,0.40993486592767603,56.20215624119254,6.848465879263792,6.364364627963987
825,0.08022,10.214000348498885,0.18207726187944162,0.20274701313107388,102.77822600952344,14.734726591813398,20.10946703361175,2.5681032168915667,0.44243170825158895,0.44928072442438527,1.938191004182466,0.39637818828312943,0.4114040393073741,46.20246938756328,10.183725136389413,9.548216363683892
826,0.19991,11.159333549917728,0.09403836416326275,0.10390210861503571,87.34887401807964,9.60771269345031,12.010351926065937,2.443801516535709,0.42220371611628105,0.4530000095589739,1.9421750331055356,0.40967280534205264,0.4154991227684779,56.5717563456515,8.054824644091944,7.666845530518422
827,0.05794,9.948254774915892,0.11024250050584584,0.12034712814622602,104.93129554719589,10.670425981978497,13.048399944164885,2.581773250375285,0.41041591651048925,0.43918395399202126,2.01831512221628,0.400535790523171,0.41650777467804323,45.171022119028265,6.638707274751383,6.466941116936198
840,0.07243,11.35949949423474,0.01860960440161314,0.020461113221131148,100.82505971423876,3.6098181562517198,3.387569523740467,2.6869252150712732,0.14099805104011365,0.16374809380012678,1.8375843336162037,0.1511862554495631,0.1509499421513958,46.88777222126353,1.6326094931382187,1.8112741888218338
842,0.07856,11.3178354678068,0.017285558735369477,0.01825934828872586,115.52898362360277,3.311647891787075,3.1277141986689116,2.6999944444131847,0.12326902393909389,0.13885602443759248,1.901296857968454,0.14761834933355633,0.15207259050484145,38.943387642903154,1.2177243786601935,1.3510296035865323
843,0.050069999999999996,10.973260399777633,0.020675523734962953,0.021847392270103346,117.84177697749304,4.056948515526599,3.7856137848141316,2.4568475926570925,0.11767550411153271,0.13073714814083504,2.048430562213063,0.16192587166848948,0.16174574164335365,38.22543548516006,1.4799339750286293,1.6341145140469706
849,0.128,11.618249704540371,0.017674937948976326,0.018932924062366324,111.21144955565008,3.303556338052715,3.1705099412930053,2.6074456034837317,0.12436055392118517,0.14151830667548992,2.010214293589672,0.16353610825357645,0.17054694112747226,41.524394519448535,1.3051449168946903,1.375483838351542
852,0.07696,11.508148096692778,0.02100325853153315,0.022841765644682144,97.72178914749587,3.603931705475432,3.5591233621384646,2.791023803822802,0.1653006736847673,0.18663539299545828,2.0155258033577668,0.14803195543479886,0.1549594609069458,49.695924647070065,1.886913875185293,1.9637021039990756
858,0.06805,11.08568310613905,0.020975603038157577,0.02267209439129371,112.81386541396897,3.870981470894449,3.7672881214480043,2.793572442474033,0.15033372651924592,0.16887813536661467,1.7758660813331173,0.16775233427140424,0.17615478823984465,39.951808581200666,1.4629275648492595,1.6539001010820513
859,0.08266,11.018754354934723,0.029324022491912526,0.029944915695443722,124.86654754278895,4.63541289820175,4.569429546813822,2.837400017393019,0.18159815151375813,0.20135727696701844,2.044237791911092,0.20098135666330386,0.19896764249856824,35.01453288485801,1.6798897673387003,1.744894301207438
860,0.05039,10.633720827567473,0.030539136343767783,0.033112059612543515,126.43265434104518,5.262135423108774,5.157616829738373,2.7645707850782815,0.15748189797664036,0.1752533339413147,1.7137578437097787,0.1974025297078439,0.1974422838304144,34.0118049902585,1.814369974207338,1.949034333244839
865,0.16512000000000002,11.783500586482685,0.027089828154127724,0.029148341121560117,102.69969384915107,4.238170535690841,4.0794622240275515,2.7850551414757048,0.1640692803542816,0.17949152917158884,1.999908576549719,0.2031726080400218,0.20194939722290872,46.41879331366815,1.975679511632812,2.0992015416426497
866,0.08532999999999999,11.193589455401067,0.02079318849008663,0.021251410493093953,119.2709134692796,3.9236975751972523,3.785544167495914,2.2520418941272053,0.10601352936134223,0.11498009180584656,2.1327989005325483,0.19121620393590488,0.19376301576188704,37.77549437143787,1.4659431917238734,1.5538291449980832
869,0.06094,10.879786502344563,0.020096765953150676,0.02050594733787662,113.59250100246375,4.206305897107512,4.00869289679558,2.1517333459753347,0.11508908120735839,0.12147372509731413,2.0031541913763906,0.19423940676978724,0.19943729527472165,40.23096766594841,1.5919511535149908,1.7985520787823503
871,0.085,11.574804878896003,0.025273678120460493,0.02775974873622899,88.03542580960381,3.7714578639377834,3.925203612022429,2.7888620479894835,0.2065645010000714,0.22773688865832264,1.969474565704672,0.17124313673964542,0.17527446835669425,56.39664293227479,2.4559813229465988,2.5819604113876338
873,0.17659,11.859926265299944,0.023732072153269775,0.024605248632232502,108.5615772852168,3.904810927032628,3.890475491308365,2.641819104811393,0.13879833317698154,0.14420330605385034,2.2970504301356804,0.203234716350575,0.2201542443568072,44.085744039917145,1.6975580883191341,1.833129182187811
877,0.07393999999999999,10.759073538799505,0.02290362713044458,0.02312509833988289,131.87000125277743,4.2771286619145314,3.884768878159292,2.252425382794731,0.11328114656524546,0.12600687926247955,1.7125208357833963,0.2126397220602836,0.2135383781324307,32.091986131144225,1.3164173615105277,1.4949878577011901
879,0.0689,10.805500437169723,0.03931197998722209,0.04171257474327687,134.30779086993357,5.7794931542899235,5.71329651670041,2.7146147431155896,0.17889063271133043,0.20885935193363192,2.124739271508112,0.22476044209129808,0.24045780293058394,31.399188530625942,1.9380168721509463,2.0559870442926
880,0.15037,11.461910957500162,0.03233155552297627,0.034784633345617266,118.1006392851533,4.731700190957611,4.4695359061499005,2.8372376444567093,0.17471700083930441,0.19681528142129645,2.1851626302222975,0.22899574098987463,0.22999288932025141,38.53221796925364,1.828714691190811,1.9648654382059476
881,0.09827999999999999,11.404549746780361,0.02276311033732013,0.023514477482568526,109.81069595807939,4.371786291659859,4.151005689481309,2.237865410738062,0.12515420018650802,0.13991492754871748,2.4826874400219805,0.21224615780121425,0.22104321511864455,44.097042732414494,1.8680368738267532,2.0012818967606094
882,0.08092,10.814455381770973,0.06772870779968003,0.07545885687257804,136.6866559934155,10.78693612309354,11.571808537616022,2.368879266010157,0.24514098762645586,0.27504007266814323,1.853916322613633,0.2811017861089151,0.2922658853731601,30.52484993570095,3.5619103850469536,3.725566153342939
883,0.07504,10.741633989543942,0.058999129813362194,0.06057856946753627,143.30548879841453,8.21022542081002,9.706974191325713,2.57510149355862,0.2194900031849616,0.23731517495675414,2.058707770011785,0.25267602253944177,0.27110288374996117,28.378884450909595,2.863463353484846,2.6292128172119043
884,0.07482,10.690592356912212,0.04418368643394629,0.04498954648700139,143.97066424409573,6.970531352637892,7.746410924880593,2.3659767930403,0.171884489795882,0.1867963779991091,2.132349402763058,0.26066671407411723,0.25636160563034016,28.15763763106744,2.3339607598799255,2.2192801371233877
888,0.09556,11.209049289389931,0.027559721117156745,0.02916833056467319,111.56531042800215,5.1244000936573855,5.052257747043882,2.2687823686016566,0.14252274212890592,0.15664554344561932,2.069932864578668,0.23510836466177265,0.23284780648140657,41.539551209258185,2.1095275963364415,2.2266134245165077
890,0.08223,10.925990770427326,0.0321623261077628,0.03400525534115019,123.60342187134972,5.086229002837598,4.883920071578018,2.748354502193292,0.19107268321456283,0.2271228159600125,1.498570213431048,0.20926158139819262,0.2077761532677187,35.02543320357718,1.753722631278535,1.953428255876041
892,0.09677999999999999,11.063871576341354,0.025185603856779714,0.02631660404305898,117.70418054118569,4.684780567180553,4.460478038224181,2.452404036554615,0.13919541400862245,0.16227860388395898,1.893713226153853,0.23322009174953662,0.22812190390979303,37.930279664204626,1.729389023643833,1.860703411242767
893,0.07896,10.94401875454604,0.026462573682611852,0.02840347049482109,122.79413480229329,5.637141690021821,5.264742135737066,2.143477368523601,0.12440777204998721,0.13881951070632148,1.9112749407888465,0.2352348076396753,0.2342068867471303,35.70411201238687,1.9519385506632858,2.1743274424979546
894,0.15905,11.65839434307047,0.02955135609635824,0.031963199886390195,105.42512579978934,4.197099929469601,4.393046434165228,3.134207437370549,0.18361921273253712,0.2022940189683351,1.9191406851275135,0.21856907995392127,0.21789867085144188,44.42685351436695,1.994518996102883,1.9735383893265137
896,0.0955,10.844709141066883,0.03877539480599957,0.03935968423191707,141.54480716450345,5.656445812486794,5.846560626328056,2.5116244072824774,0.18961545705767557,0.22292878187596088,1.9488116670996707,0.24862820357355675,0.24852817700532626,28.949150254636713,1.7838237575156093,1.8117749066145592
898,0.06758,10.925400146922643,0.03830179607375748,0.04117540855119616,115.29774210173741,6.721548538849987,6.719046096942392,2.3458032620217373,0.17591901338150429,0.19403069328830425,1.8531285077237034,0.24137762019024667,0.24007043397372518,38.96298782108255,2.7188832244633403,2.951336849179242
901,0.12460999999999998,10.9987344699675,0.05196470143495188,0.05560347282614859,143.73971352388583,7.507017383359965,8.234681573978833,2.27113069693487,0.2355409438096543,0.2779953144155276,1.807405857158611,0.2685883618030458,0.2702994313987981,28.41381028772342,2.3609791883340208,2.3455772583915397
903,0.08207,11.065816406902437,0.04550250452873338,0.04832583333738015,118.56946876789662,6.83412328434035,6.938372412892804,2.5744911448957737,0.19960999775501742,0.21941151988208363,1.933747218974885,0.24446244276794804,0.24177717915843222,37.610771533554605,2.767275129969498,2.8976161478029425
905,0.09471,10.883404269765508,0.039860239318945924,0.04341728416539494,128.09955997361106,6.910832092290036,6.792329840195805,2.493993593535231,0.18591558599053615,0.21294619696863215,1.7661100759537351,0.2722374808461092,0.276080208275832,33.44713663675386,2.3365967844136613,2.5441688667652684
906,0.10733,10.948067394422344,0.05788615013840157,0.06402349143382191,135.34466540433937,8.971448706226582,9.89653180177308,2.553860446480722,0.23019626692087414,0.24979247542536287,1.8428379011454754,0.297750731798629,0.3091142753942737,30.95086802773597,3.099478028228738,3.084763403874362
907,0.07606,10.922045250933948,0.028138834159439227,0.030113262209380806,119.165168149692,5.009885732406914,4.646997012435307,2.6116352852688243,0.15463572853976837,0.17463760332737488,1.9590554119836179,0.22741657879714228,0.23098056582209492,37.422195828401655,1.7943869573708326,1.9706247292324193
908,0.07899,10.710799476260394,0.03766835031002893,0.03810493700201854,138.9594887351365,6.243115750620859,6.859475210764003,2.101334219040952,0.14359612458637705,0.14501796220061847,2.1866101742607738,0.2603859325909945,0.26809212614167466,29.78405565687106,2.2237469551999816,2.1405860863975406
909,0.17977,11.52556619855787,0.039075380512782476,0.040820205154997256,117.51550926442769,5.422955759314561,5.353460726983684,2.5420049824918767,0.1847800572516589,0.20734751423173625,2.2135316366716795,0.26257982593404927,0.2711935508768213,38.93984196708036,2.269026287227625,2.32575674102943
910,0.14965,11.902693574407756,0.028603343001017942,0.02973818409757426,86.66363340916473,3.71704242372455,3.720076391148538,3.117258591410403,0.2197543657442922,0.26338639625863225,2.114417874976667,0.20536027102611754,0.21990418804937084,57.94496180394425,2.4374562553185655,2.6228647844254596
914,0.12143,11.005881898132408,0.04891502827835524,0.04967814950715112,134.44213351044027,7.070935737930057,7.902158070522546,2.3009924242033204,0.18853005079572815,0.2099974193975509,2.025903626993559,0.28454083232876703,0.2804326872076821,31.298894299129383,2.6358325521255495,2.512980320197567
915,0.07783999999999999,10.561171933564463,0.03820820063267372,0.04036468741284551,143.1020542505313,5.6386062973040225,5.566383570502438,2.5383634326754354,0.21296137280763494,0.2537743213847623,1.7888785286838862,0.24766364685315145,0.2510275976697358,28.583676459593384,1.6376134332952326,1.7838074403841517
917,0.11275999999999999,11.31319502124433,0.028327943558011173,0.0301541089760272,112.83754333223303,5.275073113889917,4.95259729882217,2.1826860247149256,0.1387463541177203,0.14910206643999047,1.8697184016410824,0.23339243012341582,0.233852814289905,40.22997442441287,2.033307808337078,2.3021238401150654
919,0.13051,11.349207032449339,0.032456776484386524,0.03478659804298705,115.01819030870031,4.962625064178653,5.033960867282133,2.7494887939662878,0.17182275121946144,0.19158840823107948,1.8540449936481447,0.2369100648699487,0.2372133007353754,39.08953857602512,2.0163991400176826,2.10888455980853
922,0.07443,10.878000279864638,0.02966881336869973,0.032418792937423974,118.6392417452955,5.397657660879986,5.153917623897669,2.4539896074122263,0.14877216200067167,0.17112796097226157,1.6733253031850375,0.22715631479144416,0.22506004276734815,37.12028021547833,1.979547035780726,2.1831141026715954
923,0.11817000000000001,11.121043434870948,0.04256227882315867,0.04591450781438934,116.12788595198529,5.919512897320388,5.572924218409625,2.9523718493170903,0.2172845045414986,0.2527483541394733,2.0536752527112965,0.26559652153202684,0.2825501655191456,39.12980588459229,2.332953739179942,2.5767144980342493
924,0.10166,10.98741425873611,0.036531939866043577,0.03841450963661325,132.3026851098452,5.172437597491296,5.187948247090816,2.661663816120007,0.20207945257747895,0.24283738680607536,2.043872985483144,0.24750424961737139,0.2404348069763933,32.06354353710543,1.7713799528530956,1.8429098098244197
925,0.1628,11.269012021610465,0.05935211208837355,0.06449645862659882,133.39691983431945,7.94765014454606,8.77572454723176,2.406899119349002,0.24560035228133037,0.2807915003632182,2.1459490452563497,0.288402422015682,0.2903410420954353,31.75703377961977,2.9934554017890704,2.9546061215309614
926,0.10425,11.140750142189873,0.03314821845282888,0.03571486603349723,110.40451514820292,5.226884129747248,5.1575787192020215,2.7096440263826476,0.18244136360922525,0.20287730010559324,1.939599533921722,0.2579001682488826,0.26074317696634286,41.75484565094327,2.1981556906440645,2.3191300555584036
930,0.12224000000000002,11.813738445083915,0.02873951026806089,0.029892216461607387,78.08743224871405,2.9677089925420006,3.2528411061420996,3.403962591696547,0.27645805636985354,0.32027771875765465,2.0677620802908914,0.2035320361308126,0.22448146805020075,64.83955290884087,2.6218508975965023,2.560491821708652
931,0.07827,11.578116448931748,0.02541866959248764,0.025798179240271,73.55079579079296,2.388425120799724,2.6910243331316934,3.4285725425364717,0.2985753325430749,0.3252334108717876,2.1321611017385282,0.18626303049590875,0.1966346660038254,69.16261780260248,2.4302184877590634,2.3277471109002477
932,0.10697999999999999,10.879862877006733,0.04140900681662051,0.04310631104683135,135.32195444746813,5.636199143591995,5.579854327138605,2.6081035775775225,0.25086988052502734,0.31464237102486026,1.949069510504183,0.25468410215694615,0.26421117333459465,30.95620557892789,1.8392695780963635,1.9192566872862038
934,0.10726,11.11160260016863,0.031571431315253744,0.032915859651739106,124.27006142730565,5.263160148087707,5.103621373714333,2.2417507889638033,0.13539932075964556,0.14595550962935544,1.937723390768691,0.24319090359178985,0.24178242531118754,35.14423244573301,1.9281168985003703,1.988441917554141
935,0.07516,10.638824942458637,0.04465887885117454,0.04805494293848608,138.20931558654675,6.622479383916669,6.644731252523542,2.4710908232524136,0.19334109624272555,0.22684905369012842,2.1509324133243046,0.25772224024115076,0.27001878932368806,30.033868979889483,2.1546894043505915,2.2634770138440103
936,0.16171,11.319139551730453,0.03555069922912349,0.03644888419559918,123.0376831280429,5.370598214133835,5.184081195433052,2.354647044677135,0.17218709069694782,0.19576817799193158,1.8731237151632496,0.26261325529106627,0.25853357211975725,35.55536656764002,1.924428904522081,2.1030954607112236
937,0.1204,11.240376400216853,0.02410385537358571,0.025288102448404966,123.35763091767879,4.350729638460848,4.336258230147422,2.1629140079286593,0.1142924279022477,0.12672453856928811,2.250791326480044,0.25079208756840843,0.25690814023432784,36.159322014511304,1.5836853273511764,1.6994306006860995
939,0.07829,11.072661062485402,0.02982188915102522,0.03248078765454424,105.41134553657548,5.38663918704367,5.341905934519232,2.5950227076372636,0.18051566746057102,0.19603506968412,1.877710423237313,0.23609497451635675,0.25232163656355433,44.33258254550507,2.3975777710338733,2.538900486292377
940,0.08105,10.89262675445082,0.023509890057897328,0.024298974922117456,124.08840716282967,4.552307497414688,4.337550037507782,2.384499850037318,0.12191850498947066,0.1378547454853991,2.0324628067110813,0.23559943482883194,0.23422545359665392,35.33821215174992,1.5651414131031203,1.6792703450707975
941,0.21988000000000002,11.793624748026932,0.03979946782496821,0.04312975117388851,102.02407588218547,5.668381059139676,5.61017497055542,2.701923104559638,0.2040015209300141,0.2274764892964667,1.6176469948308625,0.264015941497048,0.25706696788819383,45.39710494028852,2.705626539227083,2.9016344391128612
942,0.08073999999999999,10.934462069729925,0.029021884515205123,0.031132717454395754,109.00178437705398,5.298395627532415,5.056625518752483,2.570860390668262,0.16954688656458083,0.19223682147036802,2.058332441765974,0.2545074280267374,0.2552971593778639,42.95178465091198,2.1894297194871655,2.3880345604978928
943,0.1324,11.228324167664532,0.042561012224760796,0.045753560785841134,129.24927393494283,6.920801575949369,7.194554990073527,2.543764160580814,0.1832299863064364,0.19860163887825388,1.7678939154548203,0.27341103049133775,0.2646722373115731,33.036603788565856,2.4770661402948804,2.5125916102946633
944,0.05806,10.461068044177871,0.05871857469645001,0.06104593101649791,145.3721054307198,8.908881648072878,10.123355797583457,2.436715844299669,0.20636582616878218,0.2199076902914805,2.0259329430756035,0.26667876651485756,0.2880547112933969,27.773070419519968,2.9024150663699793,2.804292295279776
947,0.08043,10.798476775943195,0.03770089038379521,0.03849356582376413,134.57674517503875,6.94348514647433,6.868757449508848,2.238792027206908,0.1526794100130342,0.16488097132127066,1.8460406175416626,0.2569140231643916,0.2594557981513397,31.19669926335229,2.238891642891989,2.404669863542093
948,0.05761,10.556358652744706,0.035956268108243365,0.03912647222094899,123.45205012697156,5.5441121889661105,5.199271714252973,2.7683538418747005,0.21675412889056744,0.2636232547737407,1.8300864643152606,0.24112148035100844,0.23733404704187588,35.31742375029379,1.9078407540386024,2.126369341218023
949,0.14678,11.46334929696604,0.028387070474551183,0.0310524760593443,103.2387347347099,4.257558173291088,4.1661545995556395,3.405340616679961,0.21621236125714116,0.24381919940819152,1.8009566001234645,0.2282647804165987,0.243106374020436,45.32168005884323,1.8936198858069133,2.0239282308655007
950,0.07011,10.771548820248356,0.029927742198255402,0.03220610624636745,124.21263925928771,5.590848455652704,5.3897495958321,2.252858052750466,0.13923838692915247,0.15195418911863445,1.783900584569047,0.24071691292650987,0.24876660385177374,34.936727853812194,1.9258569086911024,2.149677164564274
951,0.16025,11.480330998879634,0.025146616424094728,0.025093276954649746,122.53292799035408,4.521465224388095,4.657471582281886,1.9514341024610118,0.10570411589769169,0.11674201691688624,1.788067019848958,0.24934381521145443,0.24911742803209314,35.6363860405759,1.6946678884029112,1.734398336117657
952,0.06456,10.906926205150576,0.033819628948971565,0.03832638343365305,112.9639906629047,8.440700027762574,7.554630252828943,1.7835655875974834,0.15464176669818075,0.19542085673492626,1.7816445459020591,0.2790486379058099,0.26366978967483146,39.9765046917248,3.1752884327960444,3.792834979071671
959,0.08238999999999999,10.800838846356392,0.041763610049789096,0.04465807324697013,118.48236787010397,6.9941751452273735,6.927884520552723,2.2958833880057528,0.1870130317149412,0.21365380382190802,1.7292468323143138,0.2771011877219445,0.28415226916396463,37.323260057301994,2.707794597212505,2.8822265616746847
960,0.09862,11.208697273553161,0.029574978154094374,0.03145976016611869,109.71358980969978,6.289494029755403,5.964539517428491,1.864959163553368,0.1423967874794061,0.16593574123418087,1.5838024678729359,0.25032540092299116,0.25639636205070415,41.10722864581807,2.5360906306386184,2.938324488125801
962,0.2043,11.71517607190626,0.034240270610978396,0.03777881735387571,100.14892293763761,4.775062835510411,4.864356124290296,2.989374995772951,0.22645937622833312,0.24231519716751349,2.299969979925568,0.28866030842126156,0.3004132792098182,49.13052107561463,2.4629665138476753,2.6096417789839634
965,0.12402,11.370041422530566,0.0353219939713556,0.037190202246259074,105.13649481934732,4.72771029597115,4.666724862856896,3.498581001400364,0.24729498355315283,0.2648246879594516,2.1146307040199597,0.2469987441555317,0.2643982464905794,45.413658939496074,2.1562861919004703,2.295816050837388
966,0.19041,11.612832552901882,0.03646820915523716,0.038993409366305895,114.77265032211261,5.282496322671065,5.279500853869834,2.564240333982588,0.16998248349774192,0.19885554468950062,1.960316726948029,0.2672823562044848,0.2579731101649019,39.50579129064115,2.1793982996541885,2.317084369086146
967,0.12069,11.58249107414309,0.03188952119351677,0.03588364565006866,89.99036193585597,5.523400251297645,5.441735062297326,2.2907956291307374,0.20221776565962424,0.24344530958020183,1.9010895258107858,0.2576655706907647,0.25986860098916065,54.573258072103116,3.204429613819279,3.654516105074009
968,0.10509,10.937190706518077,0.045235729358012414,0.04541046393414791,135.1631909104547,5.875789921168916,6.381616254048765,2.485312424178268,0.2244388501207295,0.27393846662762567,2.014021424973284,0.2608767747100327,0.26226534936676194,31.01781502384646,2.1007151460681186,2.0645664419986858
969,0.059579999999999994,10.73256205318322,0.02972948837695585,0.0315865706176683,114.25231963091554,6.228791871292017,5.58575354534041,2.0843200336576357,0.13553165819064117,0.17026718220326487,1.8068249141891015,0.2512492974889895,0.24532546873563765,39.388819617975074,2.2842618239968218,2.6609874007060412
971,0.07802,10.841025928052998,0.028097166062889166,0.030409559739018325,115.26478314443153,5.4166935865855805,5.148746457133029,2.2579884396114274,0.14290366141115607,0.1599471118622109,1.979957219193531,0.26127740820944423,0.2665998077938365,39.320633611257676,2.016508363522462,2.2799621974426145
972,0.07339,10.705945708106004,0.04011231356612601,0.0414640990664881,128.01821973522988,5.785420361584983,5.666172322233507,2.551447337222346,0.21544382786220906,0.2544409111988255,2.013757542149233,0.24895286208673162,0.2647907761808055,33.69022396407445,1.9763529533298048,2.1425035683875606
974,0.10505,11.159153520271051,0.03525499729139516,0.03838927596813925,110.72283913914347,5.736902146033799,5.4385012832000825,2.7408725218837153,0.1870749955023192,0.2168484221556315,1.9107623286634616,0.2637800456651125,0.25470737079949335,41.47329720281353,2.3419041697364094,2.588297862045671
976,0.09221,10.833829156103366,0.0402663403912749,0.04263581208319789,130.84301690377836,6.073063805272852,6.180393780043801,2.475763845688374,0.18004183922782024,0.1959370102035014,1.9989305358317992,0.2695630663412312,0.26572400404876517,32.588334630668804,2.1260402328658827,2.2113211845171676
977,0.0587,10.422049005329637,0.06353849177386418,0.07199165448229226,141.64425123975386,10.417995227890884,12.190150293082922,2.3140158106414153,0.22118924129151818,0.24756371164228996,1.8468646556806816,0.3025506763480488,0.3193488953562318,29.000032717662307,3.504595701623863,3.3617578396047776
978,0.07972,10.82039980834981,0.03980853636843124,0.043832093330943296,118.98934201805564,6.586817606264447,6.4435378573042215,2.3927074652894764,0.19989878436845165,0.24449487608823484,1.5213311663774305,0.2853334269047363,0.2717763046743973,36.87007926412387,2.436008088591471,2.721155811368419
979,0.0705,10.840448109617615,0.04268864626222904,0.04700656408723197,121.99537632900044,8.33883845542195,8.361191556816436,2.0407814982541805,0.17564617695907891,0.20699344745951587,1.4710352292667217,0.2601286650397743,0.2614606659088199,35.68635064511662,3.0283153774566216,3.3360031903884533
980,0.08002999999999999,10.909395148916108,0.05248244733544525,0.05823647059920361,115.86094230646675,8.712919046541359,9.141088996854918,2.2577577400284286,0.23394030206729477,0.2650613947344498,1.4202062586672746,0.28404433356608383,0.27895563686408265,38.14814650551384,3.5614129759673645,3.802224730605957
983,0.05022,10.697186588836313,0.02790029582009407,0.032284604469233334,106.03504493279954,5.861241646064286,5.607489958632442,2.2269841384174986,0.16038678323863742,0.19026654430018608,2.088076033297712,0.26932922773228674,0.26109033150137284,44.74568605981274,2.5797045315303535,2.795151062815634
984,0.13034,11.163484640178691,0.04003221921678472,0.0420096153734332,125.9193780527884,6.226441983922712,6.166610785833768,2.4380762275720764,0.1738219156640377,0.19206865823156694,1.9313476532116503,0.2534506990075056,0.27681118304299845,34.44428666096674,2.233511432309065,2.412322563792685
985,0.14082999999999998,11.413478563193792,0.031846636284261695,0.03286747981166709,99.39596468227263,4.558673907283023,4.507844365553723,3.262984044269025,0.21676102628651206,0.24717560546271677,2.058154336251473,0.25498334788020127,0.26779497036431366,48.74031134261263,2.240176478345653,2.3913393724543823
986,0.10488,10.858895370010481,0.06920625633357717,0.07590261479755817,143.5605968160813,11.105800778638695,13.199515487986304,2.393187281635276,0.23885121197927228,0.27968502642243154,1.8924063934081872,0.3116438186332884,0.3326598622465027,28.39580438982824,3.690133656969401,3.546662247367145
987,0.16488,11.450650514755363,0.039821320845491254,0.04239916805892818,115.96090223122589,5.346802167527812,5.721544778580551,2.5683805482831756,0.20516002423346924,0.2273045277275605,2.101460611240454,0.2692635390861404,0.2832662106515702,39.3733068764826,2.3794591628446113,2.3468790200492364
988,0.09496,11.027972420450002,0.0290155566980231,0.03065567741554973,112.57763712937651,5.5433826143589044,5.0921944951775515,2.465681120254003,0.15327351599244654,0.18271987239353704,1.6843606105627122,0.2624710817777407,0.26091848851707655,39.91248247996553,2.0278926417710323,2.381341315292275
989,0.09418,10.926156071167027,0.0404479290721576,0.04409611495909783,118.91915675961083,6.105291345641859,6.160425920696312,2.7386910091708536,0.2063186429109347,0.22982698095581267,1.6581398923507995,0.2646986708013013,0.2698363400190156,37.01002673927165,2.3704142208978425,2.4926223626162383
992,0.056470000000000006,10.550532474091487,0.05074936042892817,0.05565215376542797,116.91919516697979,7.518160879258758,7.331719639528387,2.6871588517595684,0.23874413101075298,0.27315856508976033,1.8382642529536044,0.27157913955731794,0.2790471918725821,38.215301987157716,2.985610015040997,3.265548784379682
