,z,LIR_med,LIR_16th,LIR_84th,LPeak_med,LPeak_16th,LPeak_84th,alpha_med,alpha_16th,alpha_84th,beta_med,beta_16th,beta_84th,tdust_med,tdust_16th,tdust_84th,sigma_clipped
367,0.030080000000000003,10.353095786681429,0.01718879722158829,0.01746723409744184,116.51377963994553,4.046044144210953,4.004841275788124,2.1285204487194123,0.08223174930715427,0.09436921325127923,1.6516461733000238,0.19083594865868925,0.1956779759441465,37.98838074921136,1.502545807013803,1.6162242749911186,
368,0.03047,10.163623643701111,0.03313677063434005,0.03437885785493205,160.8883053947997,6.499052229402565,7.5614194398229415,2.06444838194607,0.10600560418904137,0.10641450030381971,2.3544558391621315,0.23778517409163547,0.2620589875627335,23.384916693485685,1.93755931975695,1.7776479885367742,
369,0.0309,10.603342756240114,0.023643021751514243,0.023125281217766115,153.71242270109255,4.35563414313205,5.178823098177958,2.424694602041148,0.0950455812946025,0.09262107728716096,2.2049526982444485,0.19134491486167526,0.20188221392299743,25.32307562492101,1.4579574782689377,1.2718672452991413,
370,0.030969999999999998,10.327360881059573,0.03567205507693529,0.036170494207378355,98.2515957408288,3.315611348460294,4.226240643470916,5.487155111963316,0.4984285126052974,0.35927601785794305,0.889224516312898,0.20018521811004442,0.21408982847995728,46.48361670104284,2.292752257061963,1.9157078307245357,
371,0.03151,10.383929784637832,0.028282407384093572,0.028491589448391183,135.82336266694537,6.012356400905588,6.571196667324955,2.088178318889721,0.10633781335137305,0.11450828727564755,1.7026346592236792,0.26007744699292124,0.2649004925412701,30.816986295219685,2.085018245292922,2.038939881818173,
372,0.031560000000000005,10.117807130317882,0.03552464404117635,0.036988175803666694,133.34177930844396,6.83296273143074,7.2407160276850675,2.4241233259043407,0.15356038160358088,0.17534232793905824,1.3925950755159306,0.23931544419988637,0.2555949677818543,31.863939486293194,2.317696626014385,2.3681289560364753,
373,0.031810000000000005,11.301520969833494,0.015611960142257816,0.016028038588818374,101.4848395356413,2.625001449903351,2.5530139755152845,2.9210700852565687,0.10069712482309212,0.11244868454726964,1.943067741425215,0.08935137344938848,0.0902508394850865,46.91789755911644,1.309049170222977,1.3620877545385284,
374,0.03198,10.45981021974261,0.019318118234314403,0.01957026610254142,133.39691983431945,3.9401646485536332,3.7196811756913064,2.043068538281314,0.06983768395402201,0.0756343374310533,2.1153501889793245,0.17195071756451452,0.17235611281097407,31.69543120612652,1.2550181453590952,1.3731978630977366,
375,0.03203,11.182276438542292,0.014342241182206847,0.01445790672537092,129.81100626603978,3.8719638909065566,3.762673044392244,2.1685757741795966,0.061218621055375344,0.06650143372021766,2.046044813635873,0.20220854420149292,0.21090117891930937,33.015507235491896,1.275486701748175,1.3340049738455235,
376,0.032189999999999996,10.460131960271056,0.020345404583040093,0.021094067500195903,126.31383491374561,4.557901992194985,4.380748395082094,1.9313079763097414,0.0732866661170235,0.07972826257167087,2.0605952571952333,0.1961809565915813,0.20238800166187687,34.42763755957681,1.568397798890956,1.6796020110240093,
377,0.032080000000000004,10.506911915180723,0.03333851999477854,0.033547851172045166,137.74896652804372,5.533045192014924,6.042005321716289,2.0741455096210464,0.09320084902482262,0.09525023698256918,1.99683896638775,0.20129978112716818,0.19832010379517473,30.123418023704044,1.9380931371987131,1.8560699308145168,
378,0.03217,10.525672031800273,0.021048038300937818,0.021696210802961153,125.84078213345038,4.451393857112109,4.326419308816554,2.05819501496832,0.0781150701877309,0.08034251272795068,1.99795066873526,0.18384479440928647,0.18260876508310853,34.527332099947884,1.562654532217337,1.6848407543004598,
379,0.03279,10.751912855292709,0.01660240045373149,0.01743718093240064,109.09025454283628,3.3749086440513736,3.4245553671172217,2.264664586731508,0.08783988982807278,0.09758678734930504,2.278974907009661,0.1561144699716941,0.16364967214144732,43.705193046979716,1.4917169594145818,1.5508268792537194,
380,0.03223,10.460516479648724,0.022071629441765828,0.022046803306145075,139.9967800418592,4.013098246856742,4.003705804185643,2.593869882375348,0.0963460853530882,0.10400886925467612,1.9154101905773535,0.18675170416000642,0.18794577030830872,29.409081350340674,1.2756390640005364,1.2923074594990247,
381,0.03281,10.419997126998416,0.023857375730401937,0.024679475521014682,121.54490043293019,4.727323417252094,4.947247488466715,2.3574666880794126,0.11222284558665585,0.12770491954680896,1.9421665548433724,0.21445648055283506,0.22604815751043583,36.26636857449781,1.8347390116396554,1.8253125321323722,
382,0.03311,10.489801715497187,0.024168167513191133,0.024075591610188136,131.98870781720268,4.536990196954164,4.73270720890423,2.2786637972379733,0.09038978856833557,0.09749755683029449,2.0150766862199854,0.19884965081289696,0.2013366705943982,32.12300942248169,1.595010552603064,1.5874357057006065,
